id,name,city,cuisine,rating,cost
104728,Brijbhog Mishthan Bhandar,agra,"sweets,street food",4.3,100.0
95336,New Moon Light Restaurant,agra,north indian,3.2,200.0
388884,Yadav Dhaba,agra,north indian,3.4,200.0
74354,Chopstix,agra,chinese,4.1,400.0
84614,Chainess,agra,"beverages,fast food",4.0,200.0
316298,Punjabi Chulha,agra,"north indian,punjabi",3.7,200.0
560838,Pablo Premium Kitchen,agra,"indian,chinese",5.0,300.0
74330,MKOP,agra,"desserts,pizzas",3.8,300.0
81551,Tirupati's Dosa Factory,agra,south indian,3.8,300.0
151719,Kings Kulfi & Ice Cream,agra,"desserts,ice cream",4.4,200.0
102899,Amritsari Tandoori Kulcha Wa Choor Choor Naan,agra,"north indian,indian",3.5,200.0
421422,Dosa Factory,agra,"south indian,chinese",3.9,200.0
499778,NIC Natural Ice Creams,agra,"ice cream,desserts",4.4,120.0
73715,Amritsari Kulcha Junction,agra,"north indian,chinese",3.9,300.0
76028,What the food,agra,"north indian,chinese",3.7,300.0
528550,Atlantic Foods,agra,"desserts,bakery",3.9,300.0
74820,Giani Ice Cream,agra,desserts,4.2,200.0
90049,European Bakery,agra,"bakery,desserts",3.0,300.0
307799,Barbeque Nation,agra,"north indian,barbecue",3.5,600.0
144020,UBQ by Barbeque Nation,agra,"north indian,barbecue",3.7,300.0
467392,Kiskey Whiskey,agra,"indian,mexican",4.1,500.0
298875,The Big Bun,agra,"bakery,pizzas",3.6,250.0
85604,Fruck,agra,"chinese,north indian",3.4,300.0
75401,Bikanervala,agra,"north indian,chinese",4.0,400.0
499779,Grameen Kulfi,agra,"ice cream,desserts",4.4,120.0
94630,Sardarji Da Dhaba,agra,"north indian,mughlai",3.4,200.0
458346,Deviram Sweets,agra,"sweets,snacks",4.0,200.0
171108,Burger 27,agra,"desserts,chinese",4.2,250.0
73719,Hari Chatni,agra,"north indian,chinese",4.2,300.0
82201,New Agra Fast Food & Restaurant,agra,"south indian,chinese",3.7,200.0
467390,PIZZA PASTA DAY,agra,"pizzas,italian",4.4,59.0
388016,Momozilla,agra,chinese,4.0,200.0
361090,Faasos - Wraps & Rolls,agra,"fast food,snacks",4.3,200.0
74332,Subway,agra,"healthy food,salads",4.1,350.0
498050,Bakingo,agra,"bakery,desserts",4.3,299.0
361091,Behrouz Biryani,agra,"biryani,mughlai",4.6,500.0
350727,The Briston Kitchen,agra,"north indian,chinese",3.8,200.0
349776,Agra Fast Food and Restaurant,agra,"north indian,south indian",3.5,200.0
133310,Bhagwati Dhaba & Thali,agra,north indian,3.3,200.0
361092,Oven Story Pizza,agra,pizzas,4.0,400.0
103198,Anant Restaurant,agra,south indian,3.9,200.0
227391,Cake & Bake,agra,bakery,2.4,200.0
75858,KFC,agra,"american,snacks",4.1,450.0
394293,Homey meal preetis kitchen,agra,"north indian,chinese",3.7,200.0
336607,Karchi,agra,"north indian,mughlai",4.1,300.0
480986,The Burritos Wrap and Rolls,agra,snacks,4.0,150.0
361094,Sweet Truth - Cake and Desserts,agra,"bakery,desserts",4.3,450.0
361097,The Biryani Life,agra,"biryani,hyderabadi",4.1,250.0
350553,Agra Biryani Hotspot,agra,"biryani,kebabs",3.9,300.0
361096,The Good Bowl,agra,"north indian,punjabi",4.0,400.0
97071,Bhagwan Corner,agra,bakery,2.9,200.0
433540,New 24 Seven Restaurant Cafe,agra,"continental,chinese",2.6,300.0
361098,Pure Veg Meals by Lunchbox,agra,"north indian,desserts",3.9,200.0
451853,Chow's Kitchen,agra,"chinese,thai",3.5,300.0
502211,Mehfil Biryani by Zakir Khan,agra,"biryani,mughlai",3.4,600.0
447501,Bikaner Express,agra,"north indian,italian",3.9,300.0
371093,Achman Foods (Bhagwan Talkies),agra,"north indian,south indian",4.0,400.0
361095,LunchBox - Meals and Thalis,agra,"north indian,punjabi",4.1,200.0
361093,Firangi Bake,agra,"italian,mexican",4.0,400.0
393963,Kwality Walls Frozen Dessert and Ice Cream Shop,agra,ice cream,4.4,300.0
352457,B & B Restro,agra,"indian,continental",3.4,300.0
431491,Manoj Dhaba,agra,north indian,3.5,400.0
247696,Rock N Roll Wala,agra,"beverages,pizzas",3.5,200.0
408108,THE MASTER CHEF RESTAURANT,agra,"chinese,north indian",2.6,250.0
74565,Golden China Restaurant,agra,"chinese,north indian",3.9,300.0
444811,CAKE SHOWROOM,agra,bakery,2.2,1200.0
82200,Food Stock Exchange,agra,"chinese,north indian",3.7,200.0
74358,Pind Balluchi,agra,"north indian,mughlai",3.7,400.0
310682,Guru Mahima Shakahari Bhojnalya,agra,north indian,3.2,200.0
332160,Mumbai Chingo Chinese,agra,"chinese,pastas",3.3,250.0
162505,Shri Bankey Bihari Misthan Bhandar,agra,"chinese,south indian",3.7,150.0
141535,shiv bhojhnalaya,agra,north indian,3.3,200.0
421647,Deviram Food Circle,agra,"sweets,snacks",3.8,300.0
551252,Chaap Waale Veer Ji,agra,"north indian,snacks",3.8,200.0
536857,Mama matan chicken bhandar,agra,"indian,north indian",2.3,310.0
138090,Shiva Bhojnalaya,agra,"north indian,indian",3.4,200.0
93961,Grill INN,agra,italian,4.2,200.0
134461,Om Sai Ram Bhojnalaya,agra,"north indian,chinese",3.4,250.0
293162,The Momo corner,agra,"chinese,beverages",3.7,250.0
127952,Yum Yum Vada Pav No.1,agra,north indian,3.3,200.0
94936,Chef Signature : The Food Lovers,agra,"chinese,north indian",3.0,200.0
465229,Momo Cartel,agra,"chinese,pastas",3.5,300.0
292523,Curry Patta,agra,south indian,4.1,250.0
207870,Shri Mangalam Dhabha,agra,north indian,3.6,200.0
314860,TANDOORI NIGHT,agra,"tandoor,indian",2.9,200.0
212266,Celebration Restaurant,agra,"north indian,chinese",4.1,200.0
503498,The best diet corner,agra,"indian,beverages",5.0,200.0
358527,Unplugged Courtyard,agra,"indian,chinese",2.7,300.0
288385,Uphaar,agra,maharashtrian,4.3,150.0
95337,Goli Vada Pav No. 1,agra,"maharashtrian,north indian",4.1,100.0
102843,Pandit Bhojnalaya,agra,north indian,3.4,200.0
469183,Romo's Junction,agra,"chinese,north indian",3.6,299.0
131416,Moonlight - Punjabi Restaurant,agra,"north indian,south indian",3.6,200.0
493087,ROMOS Bistro,agra,"chinese,indian",3.5,399.0
85563,Brijwasi Sweet House,agra,"desserts,sweets",3.6,300.0
91693,Rola Wala,agra,chinese,3.7,300.0
437045,Hungry Dragon,agra,pizzas,1.4,200.0
271894,Moolchand  Paratha,agra,north indian,3.5,200.0
230704,Ram Babu Parathe Wale,agra,north indian,3.5,600.0
212191,Nandani Red Crystal Restaurant,agra,"beverages,chinese",3.3,150.0
40184,M.A.D By Tomato'S,"vastrapur,ahmedabad","indian,chinese",4.3,1200.0
45635,Tea Post,"vastrapur,ahmedabad",fast food,4.0,150.0
332746,Thali Central,"vastrapur,ahmedabad","thalis,fast food",3.6,250.0
55560,Shreejikrupa,"vastrapur,ahmedabad","snacks,beverages",4.0,200.0
377536,The Baker's Dozen,"vastrapur,ahmedabad","bakery,desserts",4.3,300.0
248016,Jenny's Brownies,"vastrapur,ahmedabad","bakery,desserts",3.7,250.0
158450,Jay Kalyan Poha Center,"vastrapur,ahmedabad",snacks,4.2,100.0
238436,Taco Bell,"vastrapur,ahmedabad",mexican,3.7,300.0
51094,Sankalp,"vastrapur,ahmedabad","south indian,beverages",3.9,350.0
121267,Gajanand Pauva House,"vastrapur,ahmedabad","street food,snacks",4.2,200.0
42220,Ab Chai Pe Charcha,"vastrapur,ahmedabad","snacks,beverages",3.0,200.0
67209,Golden Brown,"vastrapur,ahmedabad",desserts,4.7,300.0
99279,Rotti Shotti,"vastrapur,ahmedabad","north indian,tandoor",4.0,600.0
351166,V Cafe - Meals By PVR,"vastrapur,ahmedabad","pizzas,snacks",4.0,300.0
295493,Cake Jsk Live Cake,"vastrapur,ahmedabad",bakery,3.8,600.0
126707,Hari Om Centre,"vastrapur,ahmedabad","north indian,gujarati",4.0,200.0
158457,New York Waffles & Dinges,"vastrapur,ahmedabad","waffle,beverages",3.8,250.0
217533,A1 Paratha,"vastrapur,ahmedabad",north indian,4.3,200.0
260220,Fitfuel & Co,"vastrapur,ahmedabad",indian,3.8,500.0
443016,Dum Pe Dum,"vastrapur,ahmedabad","biryani,indian",4.2,500.0
224293,Cake Eggless,"vastrapur,ahmedabad",desserts,4.1,600.0
59956,Shakti - The Sandwich Shop,"vastrapur,ahmedabad",pizzas,3.5,250.0
283216,Express By Ab'S,"vastrapur,ahmedabad","biryani,north indian",3.5,400.0
59959,Bread Box,"vastrapur,ahmedabad",fast food,4.4,250.0
44500,The Belgian Waffle Co.,"vastrapur,ahmedabad","desserts,beverages",4.4,200.0
91574,Dangee Dums,"vastrapur,ahmedabad","desserts,bakery",4.5,400.0
179463,Subway,"vastrapur,ahmedabad","fast food,healthy food",4.1,350.0
39275,Firangi Bake,"vastrapur,ahmedabad","italian,mexican",4.0,400.0
435826,Eat Punjab,"vastrapur,ahmedabad","north indian,indian",4.1,500.0
41112,Huber & Holly,"vastrapur,ahmedabad","pizzas,beverages",4.3,500.0
434735,Bhullar S Butter Chicken Co.,"vastrapur,ahmedabad","indian,desserts",4.0,400.0
41117,Havmor Havfunn ice cream,"vastrapur,ahmedabad","ice cream,ice cream cakes",4.0,200.0
41115,Hocco Eatery,"vastrapur,ahmedabad","north indian,pizzas",4.2,400.0
392856,Das Khaman,"vastrapur,ahmedabad",snacks,4.1,200.0
39270,Oven Story Pizza,"vastrapur,ahmedabad","pizzas,italian",4.1,400.0
390556,Shiv Roop Food,"vastrapur,ahmedabad","thalis,combo",3.4,200.0
464390,The House of Makeba,"vastrapur,ahmedabad",indian,3.7,800.0
422628,Jay Jhulelal Dal Pakwan,"vastrapur,ahmedabad",indian,4.5,150.0
71836,Mayur Bhajiya,"vastrapur,ahmedabad",beverages,4.3,250.0
429155,falashin juices and Dishes,"vastrapur,ahmedabad","juices,beverages",4.0,200.0
156456,The Good Bowl,"vastrapur,ahmedabad","north indian,punjabi",4.0,400.0
126633,New Egg World,"vastrapur,ahmedabad","fast food,snacks",3.9,400.0
121189,Jalaram Parotta House,"vastrapur,ahmedabad","north indian,gujarati",3.9,200.0
73923,The Butter Kitchen,"vastrapur,ahmedabad","combo,north indian",3.6,250.0
286625,Biryani Kitchen & Bengali Sweet,"vastrapur,ahmedabad","biryani,tandoor",3.7,250.0
359806,Grameen Kulfi,"vastrapur,ahmedabad","ice cream,desserts",4.6,120.0
317892,Gwalia Sweets & Restaurant,"vastrapur,ahmedabad","sweets,north indian",4.1,450.0
194951,Kake Di Hatti,"vastrapur,ahmedabad","beverages,north indian",4.2,800.0
126626,Mahalaxmi Bhajipav And Pulav Center (Sbr),"vastrapur,ahmedabad",street food,4.2,300.0
100010,Coffee Culture,"vastrapur,ahmedabad","pizzas,pastas",4.6,350.0
207651,Makhni Brothers,"vastrapur,ahmedabad","north indian,kebabs",3.7,350.0
434629,Meal station,"vastrapur,ahmedabad","thalis,punjabi",3.5,200.0
225064,Havmor Ice Cream,"vastrapur,ahmedabad","ice cream,desserts",3.6,200.0
320942,Bhojanam,"vastrapur,ahmedabad","combo,thalis",4.0,199.0
380873,TGB Cafe N Bakery,"vastrapur,ahmedabad","bakery,snacks",4.5,400.0
419255,Wakka Makka Chinese,"vastrapur,ahmedabad","chinese,asian",3.6,250.0
507160,Olio Pizzeria,"vastrapur,ahmedabad","pizzas,continental",4.8,200.0
36760,Momoman- Gurukul,"vastrapur,ahmedabad",chinese,3.9,250.0
306737,Nanking Express,"vastrapur,ahmedabad",indian,4.1,200.0
409978,Prince Snacks & South Indian,"vastrapur,ahmedabad","snacks,south indian",2.7,200.0
65764,The Grand Thakar,"vastrapur,ahmedabad","gujarati,indian",4.2,500.0
512751,Curry Up,"vastrapur,ahmedabad",north indian,4.3,400.0
518058,Kathiyawadi moj,"vastrapur,ahmedabad","gujarati,snacks",2.9,250.0
149576,Punjab Paratha Zone,"vastrapur,ahmedabad",north indian,4.0,200.0
433728,La Pino'Z Pizza,"vastrapur,ahmedabad","pizzas,pastas",3.9,400.0
197766,Belgian Waffles,"vastrapur,ahmedabad","snacks,desserts",3.4,300.0
419306,Hot Lee Chinese,"vastrapur,ahmedabad","chinese,asian",3.8,250.0
326350,Balista,"vastrapur,ahmedabad","american,jain",3.3,300.0
354020,Sandwich N Shakes,"vastrapur,ahmedabad","snacks,beverages",2.5,100.0
76424,Sasuma,"vastrapur,ahmedabad","gujarati,snacks",4.0,100.0
36763,Amazing Hydrabadi Dum Biryani,"vastrapur,ahmedabad","biryani,north indian",4.1,700.0
420648,Brown Butter,"vastrapur,ahmedabad","desserts,beverages",3.9,600.0
37733,Sweet Truth - Cake and Desserts,"vastrapur,ahmedabad","ice cream,bakery",4.3,450.0
59090,Saffron,"vastrapur,ahmedabad",north indian,4.0,700.0
475372,Agarwal Mithai Bhandar,"vastrapur,ahmedabad","sweets,snacks",4.4,200.0
231512,Vadilal Ice Creams,"vastrapur,ahmedabad",ice cream,4.4,200.0
36757,Radhika'S Authentic South Indian Food,"vastrapur,ahmedabad",south indian,4.2,250.0
36758,Puffizza,"vastrapur,ahmedabad","pizzas,italian",4.1,400.0
327658,Amritsari Food Junction,"vastrapur,ahmedabad",south indian,3.9,250.0
241674,The Healthy Stove,"vastrapur,ahmedabad","north indian,healthy food",3.7,200.0
62039,Oven Magick,"vastrapur,ahmedabad",desserts,4.0,200.0
339763,The Punjab Paratha,"vastrapur,ahmedabad",punjabi,4.1,200.0
99672,Rudu Kathiawad,"vastrapur,ahmedabad","gujarati,punjabi",3.6,200.0
51261,Gwalia Baklawa,"vastrapur,ahmedabad","sweets,north indian",4.2,300.0
317846,Gwalbhog,"vastrapur,ahmedabad","sweets,north indian",4.1,500.0
77532,Shiv Shakti Kathiyawadi,"vastrapur,ahmedabad",indian,4.1,300.0
416291,The South Spot,"vastrapur,ahmedabad",south indian,4.3,300.0
126544,High On Chai,"vastrapur,ahmedabad","beverages,pizzas",4.4,300.0
507069,Bengal Sweets,"vastrapur,ahmedabad","sweets,bengali",4.0,200.0
328635,London Yard Pizza,"vastrapur,ahmedabad","pizzas,italian",3.7,300.0
330936,NIC Natural Ice Creams,"vastrapur,ahmedabad","ice cream,desserts",4.6,120.0
510100,Pearl Restaurant,"vastrapur,ahmedabad","fast food,punjabi",3.7,350.0
164615,The Vegan Kitchen,"vastrapur,ahmedabad","healthy food,salads",4.3,400.0
67617,Fresh N Fresh,"vastrapur,ahmedabad",bakery,4.2,250.0
114313,Cheers,"vastrapur,ahmedabad","desserts,ice cream",4.5,250.0
305763,Bong Sweet & Fast Food,"vastrapur,ahmedabad","bengali,biryani",3.8,200.0
37941,KFC,"vastrapur,ahmedabad","american,snacks",3.8,400.0
55756,Asharfi Kulfi,"vastrapur,ahmedabad","desserts,beverages",4.5,200.0
305761,Tuli'S Royal Bengal,"vastrapur,ahmedabad","bengali,mughlai",3.9,300.0
305762,Sea Food Kitchen,"vastrapur,ahmedabad","seafood,bengali",3.5,250.0
378154,Smokin' Joe's,"vastrapur,ahmedabad","italian,pizzas",3.5,400.0
35750,Dheemi Aanch,"vastrapur,ahmedabad",indian,4.3,600.0
491800,Tamil Pasanga Cafe,"vastrapur,ahmedabad",south indian,4.5,200.0
513877,Shree Marutinandan,"vastrapur,ahmedabad","gujarati,rajasthani",3.3,600.0
37933,Faasos - Wraps & Rolls,"vastrapur,ahmedabad","fast food,snacks",4.3,200.0
139739,Natural Ice Cream,"vastrapur,ahmedabad",ice cream,4.6,150.0
286330,Punjabiyat - By Jassi De Parathe,"vastrapur,ahmedabad",indian,4.4,800.0
47602,Angithi By Mirch Masala,"vastrapur,ahmedabad","indian,north indian",4.3,900.0
65588,Hotel Rajpath,"vastrapur,ahmedabad","indian,chinese",4.3,600.0
309192,Punjab De Parathe,"vastrapur,ahmedabad","punjabi,north indian",4.0,250.0
175719,Karnavati Dabeli,"vastrapur,ahmedabad","beverages,street food",4.0,150.0
252004,Om Food Center - Vastrapur Lake,"vastrapur,ahmedabad","indian,north indian",3.8,200.0
334030,D And C Frankie,"vastrapur,ahmedabad",snacks,3.7,400.0
227095,Stuff Paratha,"vastrapur,ahmedabad","north indian,chinese",4.1,250.0
159242,Shankar'S Ice Cream Library,"vastrapur,ahmedabad","desserts,ice cream",4.3,450.0
452214,Absolute Barbecues-AB s,"vastrapur,ahmedabad","indian,chinese",3.8,400.0
323128,Jay Kalyan Poha Cornar,"vastrapur,ahmedabad","street food,snacks",3.8,150.0
267734,Lassi Ghar,"vastrapur,ahmedabad",beverages,4.4,100.0
47703,Jasuben Shah Old Pizza,"vastrapur,ahmedabad","pizzas,snacks",4.2,150.0
56524,Apna Punjab Parattha,"vastrapur,ahmedabad",indian,3.8,250.0
304754,Jugaadi Adda,"vastrapur,ahmedabad",indian,4.3,300.0
324324,Kosho's Hotdogs,"vastrapur,ahmedabad","american,bakery",4.0,350.0
49559,Eggers Cafe,"vastrapur,ahmedabad","indian,chinese",3.9,250.0
37694,McDonald's,"vastrapur,ahmedabad","burgers,beverages",4.0,400.0
37574,Chai Wai,"vastrapur,ahmedabad","beverages,snacks",4.2,200.0
466800,Raju Omlet Centre (Roc Express Delivery),"vastrapur,ahmedabad","snacks,north indian",3.6,300.0
94363,Tuli'S Restaurant,"vastrapur,ahmedabad","bengali,north indian",3.9,200.0
37577,Karnavati Snacks,"vastrapur,ahmedabad","fast food,snacks",3.7,200.0
77912,Jay Ambe Thali,"vastrapur,ahmedabad","gujarati,thalis",3.8,150.0
231123,Maharaja Thalis,"vastrapur,ahmedabad","north indian,chinese",3.6,200.0
37683,Behrouz Biryani,"vastrapur,ahmedabad","biryani,mughlai",4.3,500.0
38774,Cafe Coffee Day,"vastrapur,ahmedabad","beverages,snacks",4.1,300.0
39620,No Mad Baker - The Pizzeria,"vastrapur,ahmedabad",pizzas,4.0,600.0
127137,Melt In (Alpha One),"vastrapur,ahmedabad","ice cream,desserts",4.3,250.0
446079,Rotlo Gujarati Rasthal,"vastrapur,ahmedabad",gujarati,3.9,300.0
300371,Barbeque Nation,"vastrapur,ahmedabad","north indian,barbecue",3.8,600.0
47241,Biskut,"vastrapur,ahmedabad",desserts,4.5,250.0
198341,The Biryani Life,"vastrapur,ahmedabad","biryani,hyderabadi",3.9,200.0
37568,Hoglatto,"vastrapur,ahmedabad","desserts,beverages",4.2,400.0
489905,Fat Tiger,"vastrapur,ahmedabad","pan-asian,chinese",3.7,300.0
403452,The Brooklyn Creamery - Healthy Ice Cream,"vastrapur,ahmedabad","desserts,ice cream",3.8,200.0
406840,Foodhut,"vastrapur,ahmedabad","snacks,beverages",2.9,300.0
36341,Kbobs,"vastrapur,ahmedabad","north indian,punjabi",3.9,400.0
40842,1944 - The Hocco Kitchen,"vastrapur,ahmedabad","north indian,continental",4.1,500.0
58299,Fozzie'S Pizzaiolo,"vastrapur,ahmedabad","italian,pizzas",3.9,500.0
381492,La Milano Pizzeria,"vastrapur,ahmedabad","italian,pizzas",4.3,199.0
509764,Samosa & Co. By TGB (Vastrapur),"vastrapur,ahmedabad",snacks,4.4,200.0
382349,BOSS Burger,"vastrapur,ahmedabad","american,continental",4.1,500.0
37556,Burger King,"vastrapur,ahmedabad","american,fast food",3.8,350.0
486508,Nair Foods,"vastrapur,ahmedabad",south indian,4.3,300.0
49525,New Freeze Land,"vastrapur,ahmedabad","cafe,american",4.1,200.0
47587,Curries,"vastrapur,ahmedabad","indian,chinese",4.1,600.0
310392,The Simply Salad,"vastrapur,ahmedabad","salads,healthy food",4.6,200.0
157809,Sheeba Delicious,"vastrapur,ahmedabad","north indian,chinese",4.3,500.0
358129,Baked By Nini's,"vastrapur,ahmedabad","snacks,desserts",4.2,400.0
521857,Punjab Di Gaddi,"vastrapur,ahmedabad","punjabi,north indian",4.2,350.0
371326,The Wrap Co.,"vastrapur,ahmedabad","fast food,desserts",3.9,300.0
36333,The Blue Oven,"vastrapur,ahmedabad","continental,pizzas",4.3,600.0
51676,Birmies,"vastrapur,ahmedabad","mexican,chinese",4.4,350.0
145835,Massala Theoryy,"vastrapur,ahmedabad","italian,north indian",4.0,400.0
348738,Kovallam,"vastrapur,ahmedabad",south indian,4.0,400.0
45038,Mocha,"vastrapur,ahmedabad","continental,chinese",4.1,700.0
440978,Foodish Daily Chaska,"vastrapur,ahmedabad","street food,continental",3.8,200.0
291630,Meals101,"vastrapur,ahmedabad","asian,north indian",3.8,300.0
545634,Chicago pizza,"vastrapur,ahmedabad",pizzas,4.6,400.0
428973,I Love Sandwich House,"vastrapur,ahmedabad","desserts,beverages",4.0,600.0
51680,Cafe De Italiano,"vastrapur,ahmedabad",beverages,4.0,500.0
330098,New Real Paprika - Iscon,"vastrapur,ahmedabad","pizzas,pastas",3.8,250.0
256349,Oven & Grill,"vastrapur,ahmedabad","pizzas,pastas",3.6,250.0
51685,Shiva'S Coffee Bar & Snacks,"vastrapur,ahmedabad",beverages,4.0,250.0
121992,Eggs & Eggs,"vastrapur,ahmedabad",fast food,4.1,200.0
51684,Prince Bhajipav,"vastrapur,ahmedabad",chinese,3.2,200.0
43097,Fit O'Clock,"vastrapur,ahmedabad","healthy food,salads",4.6,300.0
437694,First11 - The Punjabi Kitchen,"vastrapur,ahmedabad","indian,thalis",3.3,200.0
511736,Mr Mirchilal Samosa,"vastrapur,ahmedabad","snacks,fast food",4.1,250.0
209497,Get Desserted,"vastrapur,ahmedabad","beverages,desserts",4.2,200.0
247643,Juice My Day,"vastrapur,ahmedabad","healthy food,beverages",4.2,250.0
58089,Iscon Ganthiya,"vastrapur,ahmedabad","indian,thalis",4.1,100.0
448329,Ching Chong Asian,"vastrapur,ahmedabad","chinese,asian",3.2,250.0
365918,Jay Bhavani Vadapav,"vastrapur,ahmedabad",snacks,4.3,200.0
37647,Pizza Hut,"vastrapur,ahmedabad",pizzas,3.6,600.0
407852,Tanoor,"vastrapur,ahmedabad","middle eastern,mediterranean",4.2,800.0
36780,Kabir Restaurant,"vastrapur,ahmedabad","indian,gujarati",4.2,400.0
154865,Mr & Mrs Somani - The Grand Bhagwati,"vastrapur,ahmedabad","north indian,indian",4.2,400.0
98660,Gita Samosa Centre,"vastrapur,ahmedabad","snacks,fast food",4.4,200.0
224779,Legends Of Punjab - By Pepperazi,"vastrapur,ahmedabad","north indian,thai",3.6,700.0
